image_id,numeric_label,final_label,cell_area,chromatin_area,cell_area_ratio_over_tissue,cell_area_ratio_over_image,chromatin_area_ratio_over_tissue,chromatin_area_ratio_over_cell,chromatin_skeleton_length,chromatin_skeleton_length_ratio_over_cell,cell_mean_lab_l,cell_std_lab_l,cell_mean_lab_a,cell_std_lab_a,cell_mean_lab_b,cell_std_lab_b,chromatin_mean_lab_l,chromatin_std_lab_l,chromatin_mean_lab_a,chromatin_std_lab_a,chromatin_mean_lab_b,chromatin_std_lab_b,cell_number_of_components,cell_largest_component_area,cell_largest_component_ratio,cell_mean_component_area,cell_std_component_area,cell_component_density,cell_granularity_index,cell_skeleton_length,cell_skeleton_length_ratio,cell_total_perimeter,cell_compactness,cell_centroid_x,cell_centroid_y,chromatin_number_of_components,chromatin_largest_component_area,chromatin_largest_component_ratio,chromatin_mean_component_area,chromatin_std_component_area,chromatin_component_density,chromatin_granularity_index,chromatin_skeleton_length_ratio,chromatin_total_perimeter,chromatin_compactness,chromatin_centroid_x,chromatin_centroid_y
4671.png,0,NMF,2830,543,0.2529948149472555,0.1727294921875,0.0485428213838727,0.1918727915194346,52,0.0183745583038869,34.340637,17.845093,18.302687,6.229508,-19.33251,7.5109215,6.9939284,7.55874,14.579578,8.995085,-21.548157,10.677404,8,695,0.2455830388692579,353.75,165.46656799316406,0.0007151796888968,0.0028268551236749,227,0.0202932236724477,785.4142135623731,0.0576499303276303,72.88057553956834,107.29352517985612,3,326,0.6003683241252302,181.0,102.5508041381836,0.001060070671378,0.005524861878453,0.0183745583038869,202.0,0.1672272140867814,66.02453987730061,62.260736196319016
5245.png,0,NMF,5896,1427,0.3801418439716312,0.35986328125,0.0920051579626047,0.2420284938941655,231,0.0391791044776119,30.312702,12.37973,37.58924,6.8971224,-15.39304,6.8701406,15.162295,7.438261,31.678047,8.438815,-18.665558,5.6998115,9,1128,0.1913161465400271,655.111083984375,193.9326629638672,0.0005802707930367,0.0015264586160108,456,0.0294003868471953,1326.6213203435595,0.0420991564242697,101.88475177304964,20.97163120567376,12,363,0.2543798177995795,118.91666412353516,94.00572967529295,0.0020352781546811,0.0084092501751927,0.0391791044776119,688.0,0.0378840988090913,20.88429752066116,78.98898071625344
5052.png,0,NMF,3578,970,0.2527371618280709,0.2183837890625,0.0685173412446139,0.2711011738401341,144,0.0402459474566797,31.105776,15.471648,30.871264,8.085523,-18.221771,7.9925404,11.508019,7.8200927,26.757378,10.138302,-22.079441,8.341686,12,651,0.1819452207937395,298.1666564941406,151.85125732421875,0.0008476372112735,0.0033538289547233,416,0.0293847566574839,1157.0,0.033587948788799,29.65437788018433,94.3026113671275,9,222,0.2288659793814433,107.77777862548828,69.80890655517578,0.0025153717160424,0.0092783505154639,0.0402459474566797,444.0,0.0618323365388787,35.927927927927925,96.1891891891892
5574.png,0,NMF,5565,2068,0.3567765098089498,0.33966064453125,0.1325811001410437,0.3716082659478886,243,0.04366576819407,26.366999,13.548659,34.558712,6.7623034,-14.5866165,7.190028,13.553903,6.406084,30.212557,6.3064995,-15.807931,7.2505755,8,1247,0.2240790655884995,695.625,350.1395874023437,0.0005128862674701,0.0014375561545372,369,0.0236568790870624,1124.8284271247462,0.0552716546010374,19.00160384923817,107.27506014434644,12,954,0.4613152804642166,172.3333282470703,250.2906188964844,0.0021563342318059,0.0058027079303675,0.04366576819407,747.0,0.0465713894050002,17.57861635220126,109.96540880503144
2380.png,0,NMF,6541,964,0.4032427100671968,0.39923095703125,0.0594291350718204,0.1473780767466748,125,0.0191102277939153,36.458687,12.744718,49.182396,6.36454,-43.762157,6.8436837,21.575708,8.101904,46.93933,7.081588,-43.767834,8.187064,6,2750,0.4204250114661367,1090.1666259765625,921.516357421875,0.0003698908821897,0.0009172909341079,823,0.0507366993403612,1825.1066017177984,0.0246761579304477,103.45381818181818,60.82145454545454,18,264,0.2738589211618257,53.55555725097656,58.95122528076172,0.0027518728023238,0.0186721991701244,0.0191102277939153,503.0,0.047879645673641,63.03409090909091,61.99242424242424
6152.png,0,NMF,1785,531,0.1092344409766844,0.10894775390625,0.0324949513493666,0.2974789915966386,94,0.0526610644257703,28.723797,11.796428,49.75599,6.2264028,-49.62153,19.427645,15.522875,6.4146667,45.207756,7.8879547,-53.967205,12.150481,7,463,0.2593837535014006,255.0,104.83319854736328,0.0004283703567713,0.0039215686274509,155,0.0094853436142218,554.0,0.0730850511105029,56.149028077753776,8.170626349892009,8,173,0.3258003766478343,66.375,59.51667404174805,0.0044817927170868,0.0150659133709981,0.0526610644257703,298.0,0.0751401152676086,34.31791907514451,25.820809248554912
4594.png,1,AMF,3380,938,0.2282395840367344,0.206298828125,0.0633398608954014,0.2775147928994083,173,0.0511834319526627,31.408548,15.436806,36.177578,6.5100374,-19.607738,6.859878,14.571141,7.872178,32.758976,9.421945,-22.263403,6.903236,5,1426,0.4218934911242603,676.0,507.25299072265625,0.0003376325207644,0.0014792899408284,346,0.0233641704368964,859.0,0.0575625780803869,18.99719495091164,55.13183730715288,14,178,0.1897654584221748,67.0,56.52559280395508,0.0041420118343195,0.0149253731343283,0.0511834319526627,516.0,0.0442703850289529,4.325842696629214,37.45505617977528
3087.png,0,NMF,5045,787,0.3104424343117347,0.30792236328125,0.0484277890591348,0.1559960356788899,93,0.018434093161546,36.124912,8.127557,59.73439,4.990232,-41.076866,3.889183,25.344444,5.5634356,52.94134,5.310799,-39.9825,3.2118025,10,957,0.1896927651139742,504.5,309.51678466796875,0.0006153467478924,0.0019821605550049,555,0.0341517445080302,1407.414213562373,0.0320056881422858,84.17345872518287,19.64263322884013,8,484,0.6149936467598475,98.375,152.71946716308594,0.0015857284440039,0.0101651842439644,0.018434093161546,291.0,0.1167881068185386,65.92148760330579,65.30371900826447
6581.png,0,NMF,2986,1122,0.1842072794571252,0.1822509765625,0.0692165330043183,0.3757535164099129,147,0.0492297387809778,25.64557,15.404512,34.143284,5.7257123,-44.029663,6.057877,11.11781,6.522357,32.551914,7.866327,-42.135117,7.2904716,5,1259,0.4216342933690556,597.2000122070312,422.7081298828125,0.000308451573103,0.0016744809109176,219,0.0135101789019124,613.0,0.0998570468944391,96.89912629070692,31.89753772835584,10,750,0.6684491978609626,112.1999969482422,218.5505828857422,0.0033489618218352,0.0089126559714795,0.0492297387809778,410.0,0.0838754778662164,61.050666666666665,59.86533333333333
11411.png,0,NMF,5827,1906,0.3693116998352136,0.35565185546875,0.1208011154772468,0.3270979921057148,169,0.0290029174532349,30.47235,10.756194,50.303776,5.111755,-49.89999,6.185687,17.837402,4.907591,45.926693,4.172189,-50.916557,5.2859187,2,5478,0.9401064012356272,2913.5,2564.5,0.0001267587780453,0.0003432297923459,351,0.0222461655469641,792.0,0.1167359223068291,40.69587440671778,60.93829864914202,5,729,0.3824763903462749,381.2000122070313,231.5326232910156,0.0008580744808649,0.002623294858342,0.0290029174532349,495.0,0.0977512596305217,43.62825788751714,16.746227709190673
4062.png,0,NMF,3664,1106,0.2584832451499118,0.2236328125,0.0780246913580246,0.3018558951965066,172,0.046943231441048,26.017145,13.963998,29.156593,7.4268327,-20.848349,7.67242,11.445208,7.3914595,24.875973,9.802082,-21.96622,8.8381405,5,990,0.2701965065502183,732.7999877929688,262.4876403808594,0.000352733686067,0.0013646288209606,261,0.0184126984126984,790.0,0.0737753275613074,75.67474747474748,108.54545454545456,9,311,0.2811934900542495,122.88888549804688,109.23210906982422,0.0024563318777292,0.0081374321880651,0.046943231441048,495.0,0.0567223993448882,67.97427652733118,101.29260450160773
4439.png,0,NMF,4198,1171,0.2904386329043863,0.2562255859375,0.0810156358101563,0.2789423535016674,137,0.0326345878989995,30.628502,14.090081,34.04304,8.722762,-14.143604,8.035583,12.447038,8.18709,25.935686,10.669375,-19.230541,7.1804714,6,1517,0.3613625535969509,699.6666870117188,394.34954833984375,0.0004151100041511,0.0014292520247737,403,0.0278815552788155,1028.6213203435595,0.0498587349139083,50.168754119973634,59.28345418589321,5,351,0.2997438087105038,234.1999969482422,79.45917510986328,0.001191043353978,0.0042698548249359,0.0326345878989995,426.0,0.0810863143854536,26.70940170940171,60.73789173789174
3296.png,0,NMF,5242,2204,0.3264213213774207,0.3199462890625,0.1372439130705523,0.4204502098435712,370,0.0705837466615795,34.904922,9.245309,57.435825,5.039454,-41.980007,3.7074234,26.829786,5.5075717,54.12117,4.969027,-43.342106,2.9907198,4,2593,0.4946585272796642,1310.5,905.2537231445312,0.0002490815119247,0.0007630675314765,438,0.0272744255557631,1062.414213562373,0.0583605177404429,83.27959892016969,55.80640185113768,11,532,0.2413793103448276,200.36363220214844,180.51052856445312,0.0020984357115604,0.0049909255898366,0.0705837466615795,872.0,0.0364240710404843,24.36466165413534,38.78007518796993
11799.png,1,AMF,6865,2139,0.4271935283136279,0.41900634765625,0.1331051649035469,0.3115804806991988,293,0.042680262199563,27.581076,7.950072,51.16506,3.8154354,-60.502747,5.393902,21.134165,4.2022185,50.574856,3.4931788,-62.155212,4.389358,5,2213,0.3223597960670065,1373.0,699.6210327148438,0.0003111387678904,0.0007283321194464,384,0.0238954573739888,1029.6213203435595,0.0813758151114941,30.81518300948938,36.93131495707185,10,441,0.2061711079943899,213.8999938964844,152.3118133544922,0.0014566642388929,0.0046750818139317,0.042680262199563,797.0,0.0423159412793494,9.90249433106576,99.85487528344672
3874.png,0,NMF,5669,1513,0.3509564786726923,0.34600830078125,0.0936668111186776,0.2668901040747927,226,0.0398659375551243,28.894892,10.320049,39.172123,5.860551,-19.02429,5.4668913,16.372326,6.499186,34.40703,7.309035,-21.538532,5.144044,9,1828,0.3224554595166696,629.888916015625,451.28076171875,0.000557172042345,0.0015875815840536,373,0.0230916857549681,1253.207106781187,0.0453597469335222,19.079868708971556,77.65207877461707,20,206,0.1361533377395902,75.6500015258789,60.8056526184082,0.0035279590756747,0.0132187706543291,0.0398659375551243,776.0,0.031573690647793,89.18932038834951,69.34466019417475
391.png,0,NMF,6811,1917,0.4214988551271737,0.41571044921875,0.1186335788105699,0.281456467479078,355,0.0521215680516811,28.341536,9.949231,49.66653,6.3757343,-41.577232,4.925897,19.428476,5.6299167,44.30986,5.539587,-40.45365,4.7868433,6,3577,0.5251798561151079,1135.1666259765625,1118.36474609375,0.0003713101058233,0.0008809279107326,575,0.0355838851414072,1406.0,0.0432962320872345,85.48336594911937,42.87363712608331,15,379,0.1977047470005216,127.8000030517578,116.99697875976562,0.0022023197768315,0.0078247261345852,0.0521215680516811,967.0,0.0257619675429039,70.1108179419525,71.3825857519789
5989.png,0,NMF,7148,1847,0.4380170353575586,0.436279296875,0.1131809547153624,0.258393956351427,263,0.0367935086737548,30.584913,11.618003,42.313297,10.988543,-58.80825,8.509898,18.890604,7.526936,40.59343,9.651371,-57.304924,8.895539,5,4502,0.6298265249020705,1429.5999755859375,1562.46337890625,0.0003063913229977,0.0006994963626189,453,0.0277590538635945,1273.0,0.0554290710943397,48.17081297201244,29.724566859173702,18,544,0.294531672983216,102.61111450195312,129.13307189941406,0.002518186905428,0.0097455332972387,0.0367935086737548,831.0,0.0336104797761839,64.97610294117646,64.08639705882354
6901.png,0,NMF,4976,526,0.3131529263687854,0.3037109375,0.0331025802391441,0.1057073954983922,57,0.0114549839228295,39.418015,11.193028,55.713367,8.879974,-48.34596,6.501036,17.735079,11.590311,41.34821,18.70599,-44.463783,13.939288,3,3380,0.6792604501607717,1658.6666259765625,1219.687744140625,0.0001887979861548,0.0006028938906752,548,0.0344870988042794,1219.6213203435595,0.0420378232921224,52.95266272189349,78.56656804733728,9,266,0.5057034220532319,58.44444274902344,79.4048843383789,0.0018086816720257,0.0171102661596958,0.0114549839228295,233.0,0.1217541480438565,31.571428571428573,88.36466165413533
9744.png,1,AMF,1433,531,0.141796952305561,0.08746337890625,0.0525430437363942,0.3705512909979065,83,0.0579204466154919,25.141655,15.010206,34.755066,10.8373,-14.121331,9.943618,9.801702,6.907647,26.921293,11.861996,-16.860638,9.408892,3,1014,0.7076064200976971,477.6666564941406,392.6324462890625,0.0002968533544429,0.0020935101186322,201,0.0198891747476746,498.20710678118655,0.0725497997016672,64.41518737672584,59.44575936883629,7,306,0.576271186440678,75.85713958740234,95.38706970214844,0.0048848569434752,0.0131826741996233,0.0579204466154919,285.0,0.0821513425204644,70.36274509803921,56.20588235294117
6700.png,1,AMF,5527,937,0.3381255352991557,0.33734130859375,0.0573228924507524,0.1695313913515469,152,0.0275013569748507,33.86757,10.101298,52.039883,3.983309,-51.83363,4.1008253,18.69152,6.6569295,46.977894,5.108256,-53.45835,3.6673853,8,1298,0.2348471141668174,690.875,402.982421875,0.0004894163709776,0.0014474398407816,458,0.0280190872384681,1125.207106781187,0.0548572958555072,114.3597842835131,91.2426810477658,9,567,0.6051227321237994,104.11111450195312,179.02975463867188,0.0016283698208793,0.0096051227321238,0.0275013569748507,422.0,0.0661187375938014,63.91887125220459,63.095238095238095
2467.png,0,NMF,5845,1363,0.3767321946503383,0.35675048828125,0.0878504672897196,0.2331907613344739,138,0.0236099230111206,40.269794,10.639586,58.44417,6.1159897,-38.318085,6.0838795,28.519491,6.1679435,55.049965,6.0007677,-38.00002,5.288767,6,1956,0.33464499572284,974.1666870117188,457.1999816894531,0.0003867225265871,0.0010265183917878,604,0.0389300676764421,1340.207106781187,0.0408931481964015,108.3185071574642,84.58946830265849,10,518,0.38004402054292,136.3000030517578,164.9812469482422,0.001710863986313,0.0073367571533382,0.0236099230111206,444.0,0.0868839945386512,101.2992277992278,103.10810810810813
5417.png,0,NMF,6005,1734,0.3893030794165316,0.36651611328125,0.1124149108589951,0.288759367194005,194,0.0323064113238967,27.091854,12.315523,34.5757,6.6147695,-16.850721,6.554765,13.083656,6.5197673,29.294847,6.7632546,-19.426413,6.7579613,9,1347,0.2243130724396336,667.2222290039062,399.44036865234375,0.0005834683954619,0.0014987510407993,428,0.0277471636952998,1312.414213562373,0.0438107840382704,98.39420935412026,48.01336302895323,12,357,0.2058823529411764,144.5,114.6534652709961,0.0019983347210657,0.0069204152249134,0.0323064113238967,663.0,0.0495714817134484,60.67787114845938,65.63585434173669
10982.png,0,NMF,6549,1893,0.4004524886877828,0.39971923828125,0.1157514981044392,0.2890517636280348,264,0.0403114979386165,30.790533,8.192231,56.063087,7.2028294,-38.74385,6.6749425,22.43115,5.900345,48.3563,6.7776093,-36.688236,6.771372,5,2785,0.425255764238815,1309.800048828125,965.883544921875,0.0003057355998532,0.0007634753397465,586,0.0358322123028005,1372.0,0.0437196454886134,47.263913824057454,95.57630161579893,19,509,0.2688853671421025,99.63157653808594,132.24627685546875,0.0029012062910367,0.0100369783412572,0.0403114979386165,793.0,0.0378280629737535,104.22003929273085,67.50294695481335
3162.png,0,NMF,5821,1755,0.3766418634746037,0.35528564453125,0.1135554836622452,0.3014945885586669,276,0.0474145335852946,30.359564,10.132397,48.441917,5.4678555,-44.998707,5.1427183,19.527529,5.957479,44.96629,4.9180346,-44.788967,4.864765,3,4350,0.7472942793334478,1940.3333740234373,1708.615478515625,0.0001941119378841,0.0005153753650575,417,0.026981559365901,1042.0,0.0673708497852063,76.44413793103448,92.0583908045977,12,463,0.2638176638176638,146.25,129.2743377685547,0.0020615014602302,0.0068376068376068,0.0474145335852946,784.0,0.0358802003530435,66.01079913606911,63.04103671706263
491.png,0,NMF,7215,2214,0.4435087287927219,0.44036865234375,0.1360954020162282,0.3068607068607069,296,0.041025641025641,36.33223,12.240591,53.74072,5.678899,-44.157166,4.3234286,24.288904,6.9136195,48.899094,5.1073112,-46.16528,3.8732617,2,7132,0.9884961884961884,3607.5,3524.5,0.000122940742562,0.0002772002772002,543,0.0333784116056061,1054.0,0.0816140590131039,75.27804262478968,46.787016264722375,15,501,0.2262872628726287,147.60000610351562,140.16456604003906,0.002079002079002,0.0067750677506775,0.041025641025641,902.0,0.0341959289042227,27.924151696606785,45.32734530938124
2007.png,0,NMF,5176,1228,0.3673788061608347,0.31591796875,0.0871601958975086,0.2372488408037094,193,0.0372874806800618,40.81768,9.92372,62.47648,6.829542,-35.890327,5.305442,29.067312,6.280018,55.486263,5.8873115,-35.804813,5.698745,9,1235,0.2386012364760432,575.111083984375,357.3710632324219,0.0006387962240045,0.0017387944358578,499,0.0354177017531407,1221.4497474683058,0.043596630378198,100.6582995951417,53.46477732793522,11,453,0.3688925081433225,111.63636016845705,146.05184936523438,0.0021251931993817,0.008957654723127,0.0372874806800618,527.0,0.0555631681042781,10.448123620309053,96.66225165562912
4048.png,0,NMF,5857,1806,0.4079543080030647,0.35748291015625,0.1257922964407606,0.3083489841215639,197,0.033634966706505,26.261993,11.22726,34.26698,7.8037786,-13.149311,6.0914288,13.601973,6.9656973,28.067066,9.515288,-15.3692665,5.8620296,8,1303,0.2224688407034317,732.125,360.1188659667969,0.0005572194748206,0.0013658869728529,440,0.0306470711151354,1277.0,0.0451339448113706,83.00153491941673,35.83346124328473,11,353,0.1954595791805094,164.18182373046875,108.93269348144533,0.0018780945876728,0.0060908084163898,0.033634966706505,697.0,0.0467156131927005,104.05665722379604,16.096317280453256
8361.png,0,NMF,6524,1212,0.4271031096563011,0.398193359375,0.0793453355155482,0.1857755977927651,138,0.0211526670754138,40.650314,12.368074,57.269123,8.248893,-45.638412,8.142448,21.243385,9.909809,48.867817,11.700265,-49.480267,8.38035,2,6326,0.969650521152667,3262.0,3064.0,0.0001309328968903,0.0003065603923973,622,0.0407201309328968,1148.6213203435595,0.0621398312999918,70.80350932658868,82.04963642111919,7,578,0.4768976897689769,173.14285278320312,255.7551422119141,0.0010729613733905,0.0057755775577557,0.0211526670754138,335.0,0.1357134433914307,64.40311418685121,61.43944636678201
11386.png,0,NMF,4997,1849,0.3415584415584415,0.30499267578125,0.1263841421736158,0.3700220132079247,116,0.0232139283570142,27.615856,12.955115,37.154297,8.987108,-8.719942,6.769314,14.938599,6.9404516,30.743843,9.927987,-12.042315,5.662327,7,1249,0.2499499699819892,713.8571166992188,386.1858825683594,0.0004784688995215,0.0014008405043025,417,0.0285030758714969,1160.0,0.0466662856420576,62.10168134507606,76.31224979983988,6,532,0.2877230935640887,308.1666564941406,133.65554809570312,0.0012007204322593,0.0032449972958355,0.0232139283570142,512.0,0.0886353274000172,63.65225563909775,88.48872180451127
9536.png,0,NMF,2497,389,0.1831853862519257,0.15240478515625,0.0285378915706844,0.1557869443331998,70,0.0280336403684421,36.35627,16.111366,35.879723,8.219777,-14.018777,6.7505274,11.123028,9.134116,24.766985,10.74726,-17.200457,8.444783,9,525,0.2102523027633159,277.4444580078125,150.23545837402344,0.0006602597021495,0.0036043251902282,284,0.0208348617122734,791.0,0.0501505198720352,116.17904761904762,24.92,5,142,0.365038560411311,77.80000305175781,51.75094223022461,0.0020024028834601,0.0128534704370179,0.0280336403684421,213.0,0.1077457772705089,69.0,68.0
8161.png,0,NMF,4272,541,0.2827640984908657,0.2607421875,0.0358088429970876,0.1266385767790262,38,0.0088951310861423,38.415146,13.67199,47.229958,7.4801035,-43.973137,8.791296,9.66172,6.4050784,35.129047,10.486867,-46.550404,9.926296,4,2116,0.4953183520599251,1068.0,627.7575073242188,0.0002647603918453,0.0009363295880149,464,0.030712205454064,1055.0,0.0482321019424922,27.70841209829868,105.4617202268431,1,541,1.0,541.0,0.0,0.0002340823970037,0.0018484288354898,0.0088951310861423,120.0,0.4721115626644661,62.07948243992606,62.56931608133087
4631.png,0,NMF,3299,1063,0.2064713981724871,0.20135498046875,0.0665289773438477,0.3222188541982418,133,0.0403152470445589,24.870293,13.560083,34.87671,10.9429455,-13.137993,6.0598383,8.948672,6.7075105,23.579319,11.40688,-14.371722,6.0084505,6,905,0.2743255531979388,549.8333129882812,263.911865234375,0.0003755163349605,0.0018187329493785,248,0.0155213418450369,738.2071067811866,0.0760739095446748,22.35580110497237,87.89944751381215,4,508,0.477892756349953,265.75,167.1561737060547,0.001212488632919,0.0037629350893697,0.0403152470445589,387.0,0.0891910339460355,67.58070866141732,62.226377952755904
3890.png,0,NMF,6412,2080,0.3953144266337854,0.391357421875,0.1282367447595561,0.3243917654398003,277,0.0432002495321272,27.578423,10.873088,38.874073,5.8573384,-18.484026,5.79157,16.185667,6.60415,34.543354,6.9180336,-21.402172,5.2429566,8,1528,0.2383031815346225,801.5,357.4744873046875,0.0004932182490752,0.0012476606363069,482,0.0297163995067817,1414.0,0.0402999547759778,22.22643979057592,26.798429319371728,16,406,0.1951923076923077,130.0,124.08162689208984,0.0024953212726138,0.0076923076923076,0.0432002495321272,835.0,0.0374886885551537,98.83497536945812,89.01231527093596
2404.png,1,AMF,6361,1143,0.3973638180909545,0.38824462890625,0.0714017991004497,0.1796887281873919,156,0.0245244458418487,37.105923,14.058989,49.97448,8.234294,-43.8169,6.714922,21.335306,8.325034,47.11577,6.914891,-45.605644,5.9551606,5,3503,0.5506995755384374,1272.199951171875,1116.4241943359375,0.0003123438280859,0.0007860399308284,697,0.0435407296351824,1460.0355339059329,0.0374980262116204,78.51555809306309,20.86782757636312,12,593,0.5188101487314086,95.25,153.2003631591797,0.0018864958339883,0.0104986876640419,0.0245244458418487,497.0,0.0581491427932283,58.17032040472176,65.84991568296796
4032.png,0,NMF,6400,1308,0.4023891857906319,0.390625,0.0822382898459603,0.204375,172,0.026875,30.291676,11.4011135,35.989525,6.7427154,-18.268785,6.211983,15.196922,8.31576,29.314566,10.671524,-21.065315,7.255256,5,2781,0.43453125,1280.0,974.9566040039062,0.0003143665513989,0.00078125,453,0.0284816095567431,1257.207106781187,0.0508834070756832,106.90219345559152,58.16504854368932,14,379,0.2897553516819572,93.42857360839844,121.99456787109376,0.0021875,0.010703363914373,0.026875,583.0,0.0483593548587385,21.74934036939314,100.91029023746702
2401.png,0,NMF,5168,985,0.333161423414131,0.3154296875,0.0634992264053636,0.1905959752321981,154,0.0297987616099071,32.56258,11.954422,47.656208,5.5802536,-46.388504,4.9868083,18.572685,6.647807,44.817398,5.2490525,-47.60513,3.9073765,6,2987,0.5779798761609907,861.3333129882812,962.552490234375,0.0003867973182052,0.0011609907120743,516,0.0332645693656524,1316.207106781187,0.0374872779391673,87.56812855708068,53.748242383662536,16,265,0.2690355329949238,61.5625,75.7503890991211,0.0030959752321981,0.016243654822335,0.0297987616099071,497.0,0.0501110285663428,61.60754716981132,61.69056603773585
5334.png,0,NMF,6031,1547,0.3725138974675726,0.36810302734375,0.0955528103767757,0.2565080417841154,257,0.0426131653125518,26.421183,11.119439,36.78716,6.369049,-15.263289,6.244162,14.18677,6.212756,31.75132,6.556073,-17.794323,4.993236,7,1313,0.2177085060520643,861.5714111328125,346.0660095214844,0.0004323656578134,0.0011606698723263,461,0.0284743668931439,1332.0,0.0427160162274888,13.998476770753998,74.23457730388424,8,476,0.3076923076923077,193.375,154.21084594726562,0.0013264798540872,0.0051712992889463,0.0426131653125518,621.0,0.0504100324924311,60.15126050420168,64.36974789915966
4030.png,0,NMF,6200,1866,0.3803914350573655,0.37841796875,0.1144855512608135,0.3009677419354838,243,0.0391935483870967,28.418959,10.933936,38.337616,5.983447,-20.455603,5.428509,16.005934,7.0583005,33.853878,7.977403,-23.179558,5.4369597,5,3034,0.4893548387096774,1240.0,1011.7116088867188,0.0003067672863365,0.0008064516129032,390,0.0239278483342536,1069.207106781187,0.0681518861941878,31.899802241265657,97.17336849044166,14,453,0.2427652733118971,133.2857208251953,124.98995971679688,0.002258064516129,0.007502679528403,0.0391935483870967,762.0,0.0403842071327598,30.282560706401767,109.48344370860929
5151.png,0,NMF,5441,1140,0.383034142907427,0.33209228515625,0.0802534318901795,0.2095203087667708,194,0.0356552104392574,31.156448,14.802408,31.706135,7.099971,-17.809668,6.567922,12.818304,7.9505105,26.245571,9.230639,-22.058193,6.491715,8,1846,0.3392758684065429,680.125,580.8946533203125,0.0005631819781766,0.001470317956258,407,0.0286518831397395,1247.414213562373,0.0439407245029976,25.290899241603466,103.465872156013,10,255,0.2236842105263158,114.0,66.65583038330078,0.0018378974453225,0.0087719298245614,0.0356552104392574,595.0,0.0404651154589914,62.36862745098039,62.51764705882353
4377.png,0,NMF,4236,1268,0.2955830018840276,0.258544921875,0.0884795199218477,0.2993389990557129,208,0.0491029272898961,25.917147,12.535111,33.944702,7.0009537,-18.252829,6.1554046,11.843856,6.504228,28.63829,9.148813,-20.185207,6.2271137,11,701,0.1654863078375826,385.0909118652344,194.2371826171875,0.0007675668132021,0.0025967894239848,246,0.017165585095248,995.0,0.0537674765005181,100.1583452211127,43.386590584878746,10,404,0.3186119873817035,126.8000030517578,115.32199096679688,0.002360717658168,0.0078864353312302,0.0491029272898961,594.0,0.045160238578284,71.64603960396039,98.27475247524752
7086.png,0,NMF,4555,1228,0.3333089418996048,0.27801513671875,0.0898580418557002,0.2695938529088913,171,0.0375411635565312,31.810686,11.279203,51.167946,7.770975,-50.17137,5.5828333,17.641348,7.768224,44.072598,10.181624,-49.137302,8.17862,6,1762,0.386827661909989,759.1666870117188,537.5712280273438,0.0004390458071125,0.001317233809001,430,0.0314649495097321,1153.0,0.0430565899195853,72.80760499432463,91.7877412031782,7,372,0.3029315960912052,175.42857360839844,107.5810089111328,0.0015367727771679,0.005700325732899,0.0375411635565312,528.0,0.0553529008638697,66.59408602150538,64.89784946236558
8427.png,0,NMF,4747,885,0.2976548783546526,0.28973388671875,0.0554928517682468,0.1864335369707183,128,0.0269643985675163,35.742954,12.329242,49.185905,4.770952,-49.520695,8.385202,19.436943,7.9761076,46.969513,6.6583385,-54.094425,6.983109,2,3055,0.6435643564356436,2373.5,681.5,0.0001254075746175,0.0004213187276174,348,0.0218209179834462,816.2071067811866,0.0895423219374396,32.744680851063826,38.98265139116203,13,363,0.4101694915254237,68.07691955566406,102.64386749267578,0.0027385717295133,0.0146892655367231,0.0269643985675163,406.0,0.0674685019880843,64.34435261707989,66.53994490358127
7682.png,0,NMF,2936,590,0.1808438558669541,0.17919921875,0.0363412380659069,0.2009536784741144,77,0.0262261580381471,29.283237,10.285203,48.71794,5.738448,-60.821365,7.4494343,13.603266,6.196086,42.609676,8.416688,-56.148212,9.824293,5,839,0.2857629427792915,587.2000122070312,147.54714965820312,0.0003079765937788,0.0017029972752043,215,0.0132429935324915,648.0,0.0878649980084936,68.89153754469606,106.15017878426698,4,355,0.6016949152542372,147.5,129.22557067871094,0.0013623978201634,0.0067796610169491,0.0262261580381471,241.0,0.1276520490775281,59.436619718309856,63.056338028169016
5072.png,0,NMF,1910,773,0.1307771311194796,0.1165771484375,0.052927079767203,0.4047120418848167,75,0.0392670157068062,23.165646,14.724554,32.632355,10.529334,-18.85587,8.990565,8.673453,6.675205,25.24189,11.196998,-21.160027,7.811669,5,468,0.2450261780104712,382.0,89.1470718383789,0.0003423485107839,0.0026178010471204,77,0.0052721670660732,438.0,0.1251108602480453,62.284188034188034,62.81196581196581,5,343,0.44372574385511,154.60000610351562,118.95645904541016,0.0026178010471204,0.0064683053040103,0.0392670157068062,292.0,0.1139262113541429,62.22740524781341,62.59475218658892
6849.png,1,AMF,5931,1509,0.3667676705213035,0.36199951171875,0.0933151938655618,0.2544258978249873,283,0.0477153936941493,32.246353,10.489368,52.26066,4.626145,-49.426304,4.25559,21.339527,5.659538,48.658688,4.066654,-51.531406,3.2408526,3,3151,0.5312763446299107,1977.0,1330.2220458984375,0.0001855172840269,0.0005058168942842,542,0.0335167893142044,1193.0,0.0523669042548171,16.940971120279276,66.01935893367185,9,445,0.2948972829688535,167.6666717529297,132.727783203125,0.0015174506828528,0.0059642147117296,0.0477153936941493,710.0,0.0376168483576036,61.75505617977528,62.83370786516854
