image_id,image_path,final_label,numeric_label,status,error_message,number_of_components,tissue_area,chromatin_area,warning_empty_mask,warning_too_large_mask,warning_tissue_almost_empty,warning_too_many_components,warning_selected_empty_but_raw_not_empty,warning_central_fallback_used
10140.png,data/raw/images/10140.png,NMF,0,success,,19,16339,819,False,False,False,False,False,False
10141.png,data/raw/images/10141.png,NMF,0,success,,27,16342,1773,False,False,False,True,False,False
10142.png,data/raw/images/10142.png,NMF,0,success,,30,16366,1315,False,False,False,True,False,False
10143.png,data/raw/images/10143.png,NMF,0,success,,24,15937,1117,False,False,False,True,False,False
10144.png,data/raw/images/10144.png,NMF,0,success,,17,16340,1324,False,False,False,False,False,False
10145.png,data/raw/images/10145.png,NMF,0,success,,31,16373,1135,False,False,False,True,False,False
10146.png,data/raw/images/10146.png,NMF,0,success,,31,16376,1216,False,False,False,True,False,False
10147.png,data/raw/images/10147.png,NMF,0,success,,29,16364,1328,False,False,False,True,False,False
10148.png,data/raw/images/10148.png,AMF,1,success,,20,16045,1257,False,False,False,False,False,False
10150.png,data/raw/images/10150.png,NMF,0,success,,28,15751,1233,False,False,False,True,False,False
10151.png,data/raw/images/10151.png,NMF,0,success,,22,16054,1288,False,False,False,True,False,False
10152.png,data/raw/images/10152.png,NMF,0,success,,22,16371,1081,False,False,False,True,False,False
10153.png,data/raw/images/10153.png,NMF,0,success,,27,16361,1105,False,False,False,True,False,False
10154.png,data/raw/images/10154.png,NMF,0,success,,16,16380,695,False,False,False,False,False,False
10155.png,data/raw/images/10155.png,NMF,0,success,,27,16384,958,False,False,False,True,False,False
10156.png,data/raw/images/10156.png,NMF,0,success,,28,16282,1260,False,False,False,True,False,False
10157.png,data/raw/images/10157.png,NMF,0,success,,14,16321,1040,False,False,False,False,False,False
10158.png,data/raw/images/10158.png,NMF,0,success,,23,16376,1093,False,False,False,True,False,False
10159.png,data/raw/images/10159.png,NMF,0,success,,34,16167,1837,False,False,False,True,False,False
10160.png,data/raw/images/10160.png,NMF,0,success,,27,16380,1092,False,False,False,True,False,False
10161.png,data/raw/images/10161.png,NMF,0,success,,20,16356,1338,False,False,False,False,False,False
10162.png,data/raw/images/10162.png,NMF,0,success,,21,16372,943,False,False,False,True,False,False
10163.png,data/raw/images/10163.png,NMF,0,success,,30,16345,1393,False,False,False,True,False,False
10164.png,data/raw/images/10164.png,NMF,0,success,,22,16355,975,False,False,False,True,False,False
10165.png,data/raw/images/10165.png,NMF,0,success,,30,16352,1065,False,False,False,True,False,False
10166.png,data/raw/images/10166.png,NMF,0,success,,16,16364,988,False,False,False,False,False,False
10167.png,data/raw/images/10167.png,NMF,0,success,,26,16351,964,False,False,False,True,False,False
10168.png,data/raw/images/10168.png,NMF,0,success,,19,16325,1025,False,False,False,False,False,False
10169.png,data/raw/images/10169.png,NMF,0,success,,23,16367,958,False,False,False,True,False,False
10170.png,data/raw/images/10170.png,NMF,0,success,,26,16375,1104,False,False,False,True,False,False
10171.png,data/raw/images/10171.png,NMF,0,success,,21,16374,979,False,False,False,True,False,False
10172.png,data/raw/images/10172.png,NMF,0,success,,32,16383,1436,False,False,False,True,False,False
10173.png,data/raw/images/10173.png,NMF,0,success,,18,16350,1346,False,False,False,False,False,False
10174.png,data/raw/images/10174.png,NMF,0,success,,31,16300,1357,False,False,False,True,False,False
10175.png,data/raw/images/10175.png,NMF,0,success,,21,16301,1100,False,False,False,True,False,False
10176.png,data/raw/images/10176.png,NMF,0,success,,22,16345,1396,False,False,False,True,False,False
10177.png,data/raw/images/10177.png,NMF,0,success,,22,16326,1283,False,False,False,True,False,False
10178.png,data/raw/images/10178.png,NMF,0,success,,28,16266,1313,False,False,False,True,False,False
10179.png,data/raw/images/10179.png,NMF,0,success,,20,16383,1026,False,False,False,False,False,False
10180.png,data/raw/images/10180.png,NMF,0,success,,32,16349,1471,False,False,False,True,False,False
10181.png,data/raw/images/10181.png,NMF,0,success,,24,16374,952,False,False,False,True,False,False
10182.png,data/raw/images/10182.png,NMF,0,success,,20,16355,1186,False,False,False,False,False,False
10183.png,data/raw/images/10183.png,NMF,0,success,,31,16377,1284,False,False,False,True,False,False
10184.png,data/raw/images/10184.png,NMF,0,success,,20,16356,850,False,False,False,False,False,False
10185.png,data/raw/images/10185.png,NMF,0,success,,23,16377,1159,False,False,False,True,False,False
10186.png,data/raw/images/10186.png,NMF,0,success,,13,16355,1046,False,False,False,False,False,False
10187.png,data/raw/images/10187.png,NMF,0,success,,20,16347,1596,False,False,False,False,False,False
10188.png,data/raw/images/10188.png,NMF,0,success,,36,16384,1030,False,False,False,True,False,False
10189.png,data/raw/images/10189.png,NMF,0,success,,19,16297,1148,False,False,False,False,False,False
10190.png,data/raw/images/10190.png,NMF,0,success,,25,16308,1208,False,False,False,True,False,False
10191.png,data/raw/images/10191.png,NMF,0,success,,21,16331,924,False,False,False,True,False,False
10192.png,data/raw/images/10192.png,NMF,0,success,,31,16373,1124,False,False,False,True,False,False
10193.png,data/raw/images/10193.png,NMF,0,success,,30,16355,1358,False,False,False,True,False,False
10194.png,data/raw/images/10194.png,NMF,0,success,,29,16273,827,False,False,False,True,False,False
10195.png,data/raw/images/10195.png,NMF,0,success,,29,16369,1425,False,False,False,True,False,False
10196.png,data/raw/images/10196.png,NMF,0,success,,25,16376,1334,False,False,False,True,False,False
10197.png,data/raw/images/10197.png,NMF,0,success,,23,16374,1251,False,False,False,True,False,False
10198.png,data/raw/images/10198.png,NMF,0,success,,35,16341,1355,False,False,False,True,False,False
10199.png,data/raw/images/10199.png,NMF,0,success,,25,16242,773,False,False,False,True,False,False
10200.png,data/raw/images/10200.png,NMF,0,success,,22,16383,938,False,False,False,True,False,False
10201.png,data/raw/images/10201.png,NMF,0,success,,31,16363,959,False,False,False,True,False,False
10202.png,data/raw/images/10202.png,NMF,0,success,,25,16368,1016,False,False,False,True,False,False
10203.png,data/raw/images/10203.png,NMF,0,success,,29,16375,1119,False,False,False,True,False,False
10204.png,data/raw/images/10204.png,NMF,0,success,,25,16371,1110,False,False,False,True,False,False
10205.png,data/raw/images/10205.png,NMF,0,success,,30,16344,1492,False,False,False,True,False,False
10206.png,data/raw/images/10206.png,NMF,0,success,,31,16361,1351,False,False,False,True,False,False
10207.png,data/raw/images/10207.png,NMF,0,success,,23,16361,1000,False,False,False,True,False,False
10208.png,data/raw/images/10208.png,NMF,0,success,,25,16347,879,False,False,False,True,False,False
10209.png,data/raw/images/10209.png,NMF,0,success,,29,16195,1770,False,False,False,True,False,False
10210.png,data/raw/images/10210.png,NMF,0,success,,28,16300,1177,False,False,False,True,False,False
10211.png,data/raw/images/10211.png,NMF,0,success,,18,16323,1207,False,False,False,False,False,False
10212.png,data/raw/images/10212.png,NMF,0,success,,22,16283,1375,False,False,False,True,False,False
10213.png,data/raw/images/10213.png,NMF,0,success,,31,16374,1166,False,False,False,True,False,False
10214.png,data/raw/images/10214.png,NMF,0,success,,24,16080,1251,False,False,False,True,False,False
10215.png,data/raw/images/10215.png,NMF,0,success,,23,16337,1140,False,False,False,True,False,False
10216.png,data/raw/images/10216.png,NMF,0,success,,24,16326,936,False,False,False,True,False,False
10217.png,data/raw/images/10217.png,NMF,0,success,,23,16264,1033,False,False,False,True,False,False
10218.png,data/raw/images/10218.png,NMF,0,success,,26,16319,1054,False,False,False,True,False,False
10219.png,data/raw/images/10219.png,NMF,0,success,,29,16344,1050,False,False,False,True,False,False
10220.png,data/raw/images/10220.png,NMF,0,success,,34,16374,1301,False,False,False,True,False,False
10221.png,data/raw/images/10221.png,NMF,0,success,,23,16379,1172,False,False,False,True,False,False
10222.png,data/raw/images/10222.png,NMF,0,success,,19,16336,1057,False,False,False,False,False,False
10223.png,data/raw/images/10223.png,NMF,0,success,,25,16353,784,False,False,False,True,False,False
10224.png,data/raw/images/10224.png,NMF,0,success,,17,16333,904,False,False,False,False,False,False
10225.png,data/raw/images/10225.png,NMF,0,success,,18,16338,907,False,False,False,False,False,False
10226.png,data/raw/images/10226.png,NMF,0,success,,28,16373,1170,False,False,False,True,False,False
10227.png,data/raw/images/10227.png,NMF,0,success,,19,16381,918,False,False,False,False,False,False
10228.png,data/raw/images/10228.png,NMF,0,success,,29,16337,805,False,False,False,True,False,False
10230.png,data/raw/images/10230.png,NMF,0,success,,28,16360,1484,False,False,False,True,False,False
10231.png,data/raw/images/10231.png,NMF,0,success,,25,16326,1020,False,False,False,True,False,False
10232.png,data/raw/images/10232.png,NMF,0,success,,9,16340,623,False,False,False,False,False,False
10233.png,data/raw/images/10233.png,NMF,0,success,,11,16342,699,False,False,False,False,False,False
10234.png,data/raw/images/10234.png,NMF,0,success,,20,16381,991,False,False,False,False,False,False
10235.png,data/raw/images/10235.png,NMF,0,success,,23,16352,1408,False,False,False,True,False,False
10236.png,data/raw/images/10236.png,NMF,0,success,,21,16358,1055,False,False,False,True,False,False
10237.png,data/raw/images/10237.png,NMF,0,success,,32,16371,1191,False,False,False,True,False,False
10238.png,data/raw/images/10238.png,NMF,0,success,,25,16348,958,False,False,False,True,False,False
10239.png,data/raw/images/10239.png,NMF,0,success,,26,16359,1028,False,False,False,True,False,False
10240.png,data/raw/images/10240.png,NMF,0,success,,18,16315,983,False,False,False,False,False,False
10241.png,data/raw/images/10241.png,NMF,0,success,,20,16361,945,False,False,False,False,False,False
10242.png,data/raw/images/10242.png,NMF,0,success,,26,16252,1609,False,False,False,True,False,False
10243.png,data/raw/images/10243.png,NMF,0,success,,23,16345,1036,False,False,False,True,False,False
10244.png,data/raw/images/10244.png,NMF,0,success,,28,16346,1517,False,False,False,True,False,False
10245.png,data/raw/images/10245.png,NMF,0,success,,28,16364,1462,False,False,False,True,False,False
10246.png,data/raw/images/10246.png,NMF,0,success,,22,16335,1099,False,False,False,True,False,False
10247.png,data/raw/images/10247.png,NMF,0,success,,16,16336,811,False,False,False,False,False,False
10248.png,data/raw/images/10248.png,NMF,0,success,,19,16269,1174,False,False,False,False,False,False
10249.png,data/raw/images/10249.png,NMF,0,success,,16,16292,1347,False,False,False,False,False,False
10250.png,data/raw/images/10250.png,NMF,0,success,,22,16163,1393,False,False,False,True,False,False
10251.png,data/raw/images/10251.png,NMF,0,success,,25,16255,1083,False,False,False,True,False,False
10253.png,data/raw/images/10253.png,NMF,0,success,,22,16289,1463,False,False,False,True,False,False
10254.png,data/raw/images/10254.png,NMF,0,success,,25,16308,1089,False,False,False,True,False,False
10255.png,data/raw/images/10255.png,NMF,0,success,,15,16383,1064,False,False,False,False,False,False
10256.png,data/raw/images/10256.png,NMF,0,success,,22,16295,1016,False,False,False,True,False,False
10257.png,data/raw/images/10257.png,NMF,0,success,,13,16251,958,False,False,False,False,False,False
10258.png,data/raw/images/10258.png,NMF,0,success,,19,16318,1250,False,False,False,False,False,False
10259.png,data/raw/images/10259.png,NMF,0,success,,18,16360,1035,False,False,False,False,False,False
10260.png,data/raw/images/10260.png,NMF,0,success,,22,16367,1124,False,False,False,True,False,False
10261.png,data/raw/images/10261.png,NMF,0,success,,13,16091,981,False,False,False,False,False,False
10262.png,data/raw/images/10262.png,NMF,0,success,,24,16333,1090,False,False,False,True,False,False
10263.png,data/raw/images/10263.png,NMF,0,success,,24,16199,1329,False,False,False,True,False,False
10264.png,data/raw/images/10264.png,NMF,0,success,,21,16362,907,False,False,False,True,False,False
10265.png,data/raw/images/10265.png,NMF,0,success,,30,16244,1102,False,False,False,True,False,False
10266.png,data/raw/images/10266.png,NMF,0,success,,19,16244,857,False,False,False,False,False,False
10267.png,data/raw/images/10267.png,NMF,0,success,,21,16331,962,False,False,False,True,False,False
10268.png,data/raw/images/10268.png,NMF,0,success,,23,16223,1113,False,False,False,True,False,False
10269.png,data/raw/images/10269.png,NMF,0,success,,21,16152,838,False,False,False,True,False,False
10270.png,data/raw/images/10270.png,NMF,0,success,,32,16247,1345,False,False,False,True,False,False
10271.png,data/raw/images/10271.png,NMF,0,success,,10,16267,645,False,False,False,False,False,False
10272.png,data/raw/images/10272.png,NMF,0,success,,19,16264,1015,False,False,False,False,False,False
10273.png,data/raw/images/10273.png,NMF,0,success,,27,16029,1031,False,False,False,True,False,False
10274.png,data/raw/images/10274.png,NMF,0,success,,24,16070,938,False,False,False,True,False,False
10275.png,data/raw/images/10275.png,NMF,0,success,,24,16204,1125,False,False,False,True,False,False
10276.png,data/raw/images/10276.png,AMF,1,success,,24,16184,843,False,False,False,True,False,False
10277.png,data/raw/images/10277.png,NMF,0,success,,26,16181,1074,False,False,False,True,False,False
10278.png,data/raw/images/10278.png,NMF,0,success,,27,16309,1305,False,False,False,True,False,False
10279.png,data/raw/images/10279.png,NMF,0,success,,25,16207,787,False,False,False,True,False,False
10280.png,data/raw/images/10280.png,NMF,0,success,,27,16328,1088,False,False,False,True,False,False
10281.png,data/raw/images/10281.png,NMF,0,success,,23,16022,817,False,False,False,True,False,False
10282.png,data/raw/images/10282.png,NMF,0,success,,26,16145,1135,False,False,False,True,False,False
10283.png,data/raw/images/10283.png,NMF,0,success,,27,15917,924,False,False,False,True,False,False
10284.png,data/raw/images/10284.png,NMF,0,success,,37,16301,1894,False,False,False,True,False,False
10285.png,data/raw/images/10285.png,NMF,0,success,,23,16063,997,False,False,False,True,False,False
10286.png,data/raw/images/10286.png,NMF,0,success,,31,16198,1140,False,False,False,True,False,False
10287.png,data/raw/images/10287.png,NMF,0,success,,24,16214,1271,False,False,False,True,False,False
10288.png,data/raw/images/10288.png,NMF,0,success,,38,15828,1509,False,False,False,True,False,False
10289.png,data/raw/images/10289.png,NMF,0,success,,31,16079,1001,False,False,False,True,False,False
10290.png,data/raw/images/10290.png,NMF,0,success,,17,16002,1088,False,False,False,False,False,False
10291.png,data/raw/images/10291.png,NMF,0,success,,22,16323,1170,False,False,False,True,False,False
10292.png,data/raw/images/10292.png,NMF,0,success,,24,15923,1100,False,False,False,True,False,False
10293.png,data/raw/images/10293.png,NMF,0,success,,22,16269,1119,False,False,False,True,False,False
10294.png,data/raw/images/10294.png,NMF,0,success,,29,16200,883,False,False,False,True,False,False
10295.png,data/raw/images/10295.png,NMF,0,success,,28,16059,1467,False,False,False,True,False,False
10296.png,data/raw/images/10296.png,NMF,0,success,,28,16057,1304,False,False,False,True,False,False
10297.png,data/raw/images/10297.png,AMF,1,success,,23,16180,759,False,False,False,True,False,False
10298.png,data/raw/images/10298.png,NMF,0,success,,24,16179,933,False,False,False,True,False,False
10299.png,data/raw/images/10299.png,NMF,0,success,,24,16111,876,False,False,False,True,False,False
10300.png,data/raw/images/10300.png,NMF,0,success,,19,16101,849,False,False,False,False,False,False
10301.png,data/raw/images/10301.png,NMF,0,success,,21,15879,769,False,False,False,True,False,False
10302.png,data/raw/images/10302.png,NMF,0,success,,31,16231,1554,False,False,False,True,False,False
10303.png,data/raw/images/10303.png,NMF,0,success,,24,15917,760,False,False,False,True,False,False
10304.png,data/raw/images/10304.png,NMF,0,success,,32,15970,1102,False,False,False,True,False,False
10305.png,data/raw/images/10305.png,NMF,0,success,,30,16091,915,False,False,False,True,False,False
10307.png,data/raw/images/10307.png,NMF,0,success,,28,16172,1080,False,False,False,True,False,False
10308.png,data/raw/images/10308.png,NMF,0,success,,21,15948,927,False,False,False,True,False,False
10309.png,data/raw/images/10309.png,NMF,0,success,,21,16070,1089,False,False,False,True,False,False
10310.png,data/raw/images/10310.png,AMF,1,success,,28,16033,1187,False,False,False,True,False,False
10311.png,data/raw/images/10311.png,NMF,0,success,,24,16248,806,False,False,False,True,False,False
10312.png,data/raw/images/10312.png,AMF,1,success,,15,16042,1489,False,False,False,False,False,False
10313.png,data/raw/images/10313.png,NMF,0,success,,18,16209,1607,False,False,False,False,False,False
10315.png,data/raw/images/10315.png,NMF,0,success,,16,15421,1524,False,False,False,False,False,False
10316.png,data/raw/images/10316.png,NMF,0,success,,20,16148,1535,False,False,False,False,False,False
10317.png,data/raw/images/10317.png,NMF,0,success,,14,16115,1154,False,False,False,False,False,False
10318.png,data/raw/images/10318.png,NMF,0,success,,20,15720,1384,False,False,False,False,False,False
10319.png,data/raw/images/10319.png,NMF,0,success,,13,15704,1451,False,False,False,False,False,False
10320.png,data/raw/images/10320.png,NMF,0,success,,14,15980,1272,False,False,False,False,False,False
10321.png,data/raw/images/10321.png,NMF,0,success,,21,15200,1723,False,False,False,True,False,False
10322.png,data/raw/images/10322.png,AMF,1,success,,30,16107,1596,False,False,False,True,False,False
10323.png,data/raw/images/10323.png,NMF,0,success,,28,16315,1360,False,False,False,True,False,False
10324.png,data/raw/images/10324.png,NMF,0,success,,23,16330,1818,False,False,False,True,False,False
10325.png,data/raw/images/10325.png,AMF,1,success,,22,16192,1287,False,False,False,True,False,False
10326.png,data/raw/images/10326.png,NMF,0,success,,25,15846,1554,False,False,False,True,False,False
10327.png,data/raw/images/10327.png,NMF,0,success,,16,16295,1333,False,False,False,False,False,False
10328.png,data/raw/images/10328.png,AMF,1,success,,21,16383,1623,False,False,False,True,False,False
10329.png,data/raw/images/10329.png,AMF,1,success,,24,16143,2218,False,False,False,True,False,False
10330.png,data/raw/images/10330.png,NMF,0,success,,13,16322,1558,False,False,False,False,False,False
10331.png,data/raw/images/10331.png,NMF,0,success,,25,16243,1960,False,False,False,True,False,False
10332.png,data/raw/images/10332.png,NMF,0,success,,16,16297,2070,False,False,False,False,False,False
10333.png,data/raw/images/10333.png,AMF,1,success,,21,15882,1471,False,False,False,True,False,False
10334.png,data/raw/images/10334.png,AMF,1,success,,21,16340,1823,False,False,False,True,False,False
10335.png,data/raw/images/10335.png,NMF,0,success,,15,16106,1494,False,False,False,False,False,False
10336.png,data/raw/images/10336.png,NMF,0,success,,21,16342,2076,False,False,False,True,False,False
10337.png,data/raw/images/10337.png,AMF,1,success,,18,16104,2074,False,False,False,False,False,False
10338.png,data/raw/images/10338.png,NMF,0,success,,19,16009,1422,False,False,False,False,False,False
10339.png,data/raw/images/10339.png,NMF,0,success,,21,16226,2059,False,False,False,True,False,False
10340.png,data/raw/images/10340.png,NMF,0,success,,18,16141,1495,False,False,False,False,False,False
10341.png,data/raw/images/10341.png,NMF,0,success,,11,15442,1725,False,False,False,False,False,False
10342.png,data/raw/images/10342.png,NMF,0,success,,17,15980,1873,False,False,False,False,False,False
10343.png,data/raw/images/10343.png,NMF,0,success,,13,16363,1543,False,False,False,False,False,False
10344.png,data/raw/images/10344.png,AMF,1,success,,7,15861,1567,False,False,False,False,False,False
10345.png,data/raw/images/10345.png,NMF,0,success,,20,15912,1598,False,False,False,False,False,False
10346.png,data/raw/images/10346.png,NMF,0,success,,24,16267,1395,False,False,False,True,False,False
10347.png,data/raw/images/10347.png,AMF,1,success,,25,16379,997,False,False,False,True,False,False
10348.png,data/raw/images/10348.png,NMF,0,success,,23,16265,3223,False,False,False,True,False,False
10349.png,data/raw/images/10349.png,NMF,0,success,,18,16291,1249,False,False,False,False,False,False
10350.png,data/raw/images/10350.png,AMF,1,success,,14,16376,1134,False,False,False,False,False,False
10351.png,data/raw/images/10351.png,AMF,1,success,,25,16310,985,False,False,False,True,False,False
10352.png,data/raw/images/10352.png,AMF,1,success,,21,16364,1000,False,False,False,True,False,False
10353.png,data/raw/images/10353.png,NMF,0,success,,33,16375,1233,False,False,False,True,False,False
10354.png,data/raw/images/10354.png,NMF,0,success,,25,15985,1368,False,False,False,True,False,False
10355.png,data/raw/images/10355.png,NMF,0,success,,22,16246,1275,False,False,False,True,False,False
10356.png,data/raw/images/10356.png,NMF,0,success,,16,16335,1357,False,False,False,False,False,False
10357.png,data/raw/images/10357.png,NMF,0,success,,16,15487,1125,False,False,False,False,False,False
10358.png,data/raw/images/10358.png,NMF,0,success,,15,15918,1811,False,False,False,False,False,False
10359.png,data/raw/images/10359.png,AMF,1,success,,21,16213,1704,False,False,False,True,False,False
10360.png,data/raw/images/10360.png,NMF,0,success,,22,16291,1443,False,False,False,True,False,False
10361.png,data/raw/images/10361.png,NMF,0,success,,11,16315,1278,False,False,False,False,False,False
10362.png,data/raw/images/10362.png,NMF,0,success,,16,16302,1502,False,False,False,False,False,False
10363.png,data/raw/images/10363.png,NMF,0,success,,19,16343,1366,False,False,False,False,False,False
10364.png,data/raw/images/10364.png,AMF,1,success,,21,16238,1693,False,False,False,True,False,False
10365.png,data/raw/images/10365.png,NMF,0,success,,15,15705,1602,False,False,False,False,False,False
10366.png,data/raw/images/10366.png,NMF,0,success,,16,15793,1329,False,False,False,False,False,False
10367.png,data/raw/images/10367.png,NMF,0,success,,12,15600,1666,False,False,False,False,False,False
10368.png,data/raw/images/10368.png,NMF,0,success,,17,15680,1640,False,False,False,False,False,False
10369.png,data/raw/images/10369.png,NMF,0,success,,18,16364,1612,False,False,False,False,False,False
10370.png,data/raw/images/10370.png,NMF,0,success,,19,16382,1373,False,False,False,False,False,False
10371.png,data/raw/images/10371.png,NMF,0,success,,21,16384,1531,False,False,False,True,False,False
10372.png,data/raw/images/10372.png,NMF,0,success,,17,16119,1711,False,False,False,False,False,False
10373.png,data/raw/images/10373.png,NMF,0,success,,17,16245,1701,False,False,False,False,False,False
10374.png,data/raw/images/10374.png,AMF,1,success,,21,16321,1497,False,False,False,True,False,False
10375.png,data/raw/images/10375.png,AMF,1,success,,20,15773,1585,False,False,False,False,False,False
10376.png,data/raw/images/10376.png,NMF,0,success,,25,15689,1503,False,False,False,True,False,False
10377.png,data/raw/images/10377.png,NMF,0,success,,27,16316,1632,False,False,False,True,False,False
10378.png,data/raw/images/10378.png,NMF,0,success,,17,16270,1793,False,False,False,False,False,False
10379.png,data/raw/images/10379.png,NMF,0,success,,22,16227,1654,False,False,False,True,False,False
10380.png,data/raw/images/10380.png,NMF,0,success,,14,16332,1523,False,False,False,False,False,False
10381.png,data/raw/images/10381.png,NMF,0,success,,18,15472,2571,False,False,False,False,False,False
10382.png,data/raw/images/10382.png,NMF,0,success,,19,16359,2449,False,False,False,False,False,False
10383.png,data/raw/images/10383.png,NMF,0,success,,14,15414,1469,False,False,False,False,False,False
10384.png,data/raw/images/10384.png,NMF,0,success,,15,16114,1615,False,False,False,False,False,False
10385.png,data/raw/images/10385.png,NMF,0,success,,18,16237,1950,False,False,False,False,False,False
10386.png,data/raw/images/10386.png,AMF,1,success,,26,16260,1321,False,False,False,True,False,False
10387.png,data/raw/images/10387.png,NMF,0,success,,14,16244,2175,False,False,False,False,False,False
10388.png,data/raw/images/10388.png,NMF,0,success,,16,16322,1847,False,False,False,False,False,False
10389.png,data/raw/images/10389.png,NMF,0,success,,19,16095,1481,False,False,False,False,False,False
10390.png,data/raw/images/10390.png,NMF,0,success,,11,16229,1125,False,False,False,False,False,False
10391.png,data/raw/images/10391.png,AMF,1,success,,25,16199,1358,False,False,False,True,False,False
10392.png,data/raw/images/10392.png,NMF,0,success,,31,16373,1151,False,False,False,True,False,False
10393.png,data/raw/images/10393.png,NMF,0,success,,16,15377,1703,False,False,False,False,False,False
10394.png,data/raw/images/10394.png,AMF,1,success,,22,16288,1139,False,False,False,True,False,False
10395.png,data/raw/images/10395.png,NMF,0,success,,26,16342,1517,False,False,False,True,False,False
10396.png,data/raw/images/10396.png,NMF,0,success,,29,16335,1100,False,False,False,True,False,False
10397.png,data/raw/images/10397.png,NMF,0,success,,29,16361,1024,False,False,False,True,False,False
10398.png,data/raw/images/10398.png,NMF,0,success,,21,16120,1123,False,False,False,True,False,False
10399.png,data/raw/images/10399.png,NMF,0,success,,29,16355,1530,False,False,False,True,False,False
10400.png,data/raw/images/10400.png,NMF,0,success,,18,16358,953,False,False,False,False,False,False
10401.png,data/raw/images/10401.png,AMF,1,success,,21,15668,1836,False,False,False,True,False,False
10402.png,data/raw/images/10402.png,NMF,0,success,,17,16286,1422,False,False,False,False,False,False
10403.png,data/raw/images/10403.png,NMF,0,success,,23,14624,1521,False,False,False,True,False,False
10404.png,data/raw/images/10404.png,NMF,0,success,,34,16346,2625,False,False,False,True,False,False
10405.png,data/raw/images/10405.png,NMF,0,success,,30,16253,1265,False,False,False,True,False,False
10406.png,data/raw/images/10406.png,NMF,0,success,,34,16331,1936,False,False,False,True,False,False
10408.png,data/raw/images/10408.png,NMF,0,success,,18,14190,1136,False,False,False,False,False,False
10409.png,data/raw/images/10409.png,NMF,0,success,,24,16085,804,False,False,False,True,False,False
10410.png,data/raw/images/10410.png,NMF,0,success,,23,16198,1162,False,False,False,True,False,False
10411.png,data/raw/images/10411.png,NMF,0,success,,33,16354,1498,False,False,False,True,False,False
10412.png,data/raw/images/10412.png,NMF,0,success,,35,16288,2215,False,False,False,True,False,False
10413.png,data/raw/images/10413.png,NMF,0,success,,22,16372,1049,False,False,False,True,False,False
10414.png,data/raw/images/10414.png,NMF,0,success,,32,16335,1118,False,False,False,True,False,False
10415.png,data/raw/images/10415.png,NMF,0,success,,26,16369,1207,False,False,False,True,False,False
10416.png,data/raw/images/10416.png,NMF,0,success,,16,14063,1012,False,False,False,False,False,False
10417.png,data/raw/images/10417.png,NMF,0,success,,17,16006,800,False,False,False,False,False,False
10418.png,data/raw/images/10418.png,NMF,0,success,,23,16263,1243,False,False,False,True,False,False
10419.png,data/raw/images/10419.png,NMF,0,success,,26,16303,1306,False,False,False,True,False,False
10420.png,data/raw/images/10420.png,NMF,0,success,,23,15921,2064,False,False,False,True,False,False
10421.png,data/raw/images/10421.png,NMF,0,success,,33,16231,1571,False,False,False,True,False,False
10422.png,data/raw/images/10422.png,NMF,0,success,,14,16232,680,False,False,False,False,False,False
10424.png,data/raw/images/10424.png,NMF,0,success,,20,16290,1099,False,False,False,False,False,False
10425.png,data/raw/images/10425.png,NMF,0,success,,19,15817,1645,False,False,False,False,False,False
10426.png,data/raw/images/10426.png,NMF,0,success,,23,16381,940,False,False,False,True,False,False
10427.png,data/raw/images/10427.png,NMF,0,success,,22,16303,932,False,False,False,True,False,False
10428.png,data/raw/images/10428.png,NMF,0,success,,21,16277,767,False,False,False,True,False,False
10429.png,data/raw/images/10429.png,NMF,0,success,,21,16291,1331,False,False,False,True,False,False
10430.png,data/raw/images/10430.png,NMF,0,success,,23,16298,1536,False,False,False,True,False,False
10431.png,data/raw/images/10431.png,NMF,0,success,,22,16138,1354,False,False,False,True,False,False
10432.png,data/raw/images/10432.png,NMF,0,success,,20,16120,1775,False,False,False,False,False,False
10433.png,data/raw/images/10433.png,NMF,0,success,,22,16282,1075,False,False,False,True,False,False
10434.png,data/raw/images/10434.png,NMF,0,success,,19,16325,1085,False,False,False,False,False,False
10435.png,data/raw/images/10435.png,NMF,0,success,,20,16295,1330,False,False,False,False,False,False
10436.png,data/raw/images/10436.png,NMF,0,success,,20,15892,1897,False,False,False,False,False,False
10437.png,data/raw/images/10437.png,NMF,0,success,,29,16170,2147,False,False,False,True,False,False
10438.png,data/raw/images/10438.png,NMF,0,success,,23,15879,1671,False,False,False,True,False,False
10439.png,data/raw/images/10439.png,NMF,0,success,,14,16039,1305,False,False,False,False,False,False
10440.png,data/raw/images/10440.png,NMF,0,success,,27,16322,1566,False,False,False,True,False,False
10441.png,data/raw/images/10441.png,NMF,0,success,,34,16267,1306,False,False,False,True,False,False
10442.png,data/raw/images/10442.png,NMF,0,success,,26,16383,1286,False,False,False,True,False,False
10443.png,data/raw/images/10443.png,NMF,0,success,,23,16332,1648,False,False,False,True,False,False
10444.png,data/raw/images/10444.png,NMF,0,success,,14,16046,1208,False,False,False,False,False,False
10445.png,data/raw/images/10445.png,NMF,0,success,,22,16123,1213,False,False,False,True,False,False
10446.png,data/raw/images/10446.png,NMF,0,success,,25,16236,2105,False,False,False,True,False,False
10447.png,data/raw/images/10447.png,NMF,0,success,,25,16333,1228,False,False,False,True,False,False
10448.png,data/raw/images/10448.png,NMF,0,success,,35,16042,1466,False,False,False,True,False,False
10449.png,data/raw/images/10449.png,NMF,0,success,,34,16308,1824,False,False,False,True,False,False
